split,grabación,clase,score,inicio,fin,f mín (Hz),f máx (Hz),duración (s),banda (Hz),compatible,hueco a su clase (s),raw_estado,raw_clase,raw_call
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/ppc,0.3947727382183075,49.267555,49.355743,5253.896853900916,9403.826379409298,0.08818728,4149.9295255083825,True,1.5848236083984375,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/ppc,0.35097816586494446,49.269768,49.35398,5258.625505691996,9406.2818656924,0.08421564,4147.656360000403,False,1.5870361328125,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/ppc,0.118101567029953,50.87195,50.97208,2908.7090258139783,5789.202209197817,0.10013044,2880.4931833838386,True,3.1892166137695312,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.14185592532157898,50.887356,50.990143,1966.5739302919806,15553.538526642851,0.1027869,13586.96459635087,True,20.501937866210938,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.1738792210817337,51.800755,51.934906,129.94608998052138,13134.279630729945,0.13415301,13004.333540749423,True,19.557174682617188,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.31677842140197754,55.51336,55.70043,166.62664737324204,16051.367918645632,0.18707377,15884.74127127239,True,15.791648864746094,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.300312340259552,60.36237,60.5426,182.5315478991842,16812.74059592235,0.180228,16630.209048023167,True,10.949481964111328,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.35891613364219666,60.37552,60.52747,148.77210516986145,15434.574976506947,0.15195322,15285.802871337086,True,10.964611053466797,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.1418604999780655,61.504505,61.625916,109.2913723679906,18253.191751507267,0.12141272,18143.900379139275,True,9.866165161132812,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.18785764276981354,61.505775,61.65078,50.94245686879142,16182.090466381478,0.14500594,16131.148009512686,True,9.841300964355469,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.6770066618919373,62.552322,62.88427,136.77174731462586,15861.584375732711,0.33194876,15724.812628418085,False,8.607810974121094,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.1426035761833191,63.352192,63.498684,194.13754842179233,17454.542301816724,0.14649189,17260.40475339493,True,7.993396759033203,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.5628160834312439,64.52471,64.78142,25.000000000000068,22050.000000000004,0.25670916,22025.000000000004,False,6.710662841796875,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.5659838318824768,64.55059,64.78194,25.000000000000068,20909.845682090985,0.23134375,20884.845682090985,False,6.71014404296875,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/ppc,0.19491031765937805,64.90875,65.097084,6128.152302981289,10681.648774552641,0.1883347,4553.496471571352,True,0.8416748046875,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/ppc,0.14053569734096527,64.909645,65.10093,6084.27356539609,10762.163047552634,0.19128406,4677.889482156545,True,0.8425674438476562,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.6867554783821106,66.58402,66.94815,126.5445764655623,17628.111769588813,0.3641292,17501.56719312325,False,4.5439300537109375,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.6782561540603638,66.58799,66.942276,166.15682646096226,17124.946187501428,0.35428333,16958.789361040464,False,4.5498046875,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.15535932779312134,68.51558,68.707924,123.86745384451763,13398.232059707949,0.19235086,13274.364605863431,True,2.7841567993164062,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.5597495436668396,71.167,71.32682,36.48687299865945,14559.157011628222,0.15982032,14522.670138629563,True,0.16526031494140625,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.5175465941429138,71.171364,71.332634,47.218292892673055,14509.27125100516,0.16126442,14462.052958112488,True,0.15944671630859375,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.5579003691673279,73.37145,73.49527,258.2598526206703,15361.518132139145,0.12381613,15103.258279518474,True,1.7007598876953125,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.6183059215545654,73.372574,73.54921,163.09536435985595,17236.400799989166,0.17663187,17073.30543562931,True,1.7018814086914062,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.2165941596031189,74.14622,74.39842,263.5356629484697,16569.332714737644,0.25220954,16305.797051789174,True,2.47552490234375,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.41981053352355957,74.14642,74.42696,274.4063286781295,17427.988455164726,0.28054333,17153.582126486595,True,2.4757308959960938,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.35278284549713135,75.57599,75.83124,207.31892107812234,15561.205718808571,0.2552475,15353.886797730449,True,3.9052963256835938,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.2448226511478424,75.57847,75.83116,342.7364052361954,14508.4371437789,0.25269377,14165.700738542704,True,3.90777587890625,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.1123562827706337,76.15644,76.42681,385.36667472791237,14079.224404284443,0.270374,13693.85772955653,True,4.485748291015625,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.2931886315345764,76.160225,76.47378,342.84071845475506,17237.955622070116,0.31355488,16895.114903615362,True,4.489532470703125,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/pcc,0.18617357313632965,76.83026,78.0,7061.91103496106,12606.744708678665,1.1697371,5544.833673717605,True,32.8162841796875,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.35738739371299744,79.25032,79.498215,252.4144989331586,17406.307700831378,0.24789262,17153.89320189822,True,7.579627990722656,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_070950.wav,sb/spc,0.48710009455680847,79.255486,79.53514,300.24398141671395,16741.75322687191,0.27965766,16441.509245455196,True,7.5847930908203125,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/ppc,0.4394414722919464,0.10614695,0.35573417,8996.969298966947,11428.710368636244,0.24958724,2431.741069669297,True,4.128782749176025,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.29667097330093384,0.7995699,0.9273382,141.08390367812342,13855.912951791834,0.12776828,13714.82904811371,True,0.7387363314628601,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.26759952306747437,2.078338,2.2095833,247.58839471068137,13414.991714810436,0.13124523,13167.403320099755,True,0.13458430767059326,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.3681873679161072,2.078473,2.208137,126.69467349649824,13237.484973673954,0.12966406,13110.790300177456,True,0.13471949100494385,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.1263493299484253,2.527992,2.7885175,25.000000000000068,15879.54570586511,0.26052547,15854.54570586511,True,0.5842384099960327,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/ppc,0.4801008999347687,2.8675003,2.987036,6407.1169154044555,9576.80700051548,0.119535685,3169.690085111025,True,1.497481107711792,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/ppc,0.1475915163755417,2.871579,2.9685547,6382.630830300605,9641.562177545251,0.0969758,3258.9313472446456,True,1.5159623622894287,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.2603450119495392,5.8375406,6.018003,25.000000000000068,17664.982756968733,0.1804626,17639.982756968733,True,3.893786907196045,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.32584330439567566,5.850547,6.0,149.4024157239329,16933.74306083285,0.1494534,16784.340645108918,True,3.9067931175231934,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sm/fs,0.23313382267951965,6.5146055,6.672959,1660.7816012199178,4921.123246618188,0.15835369,3260.3416453982704,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sm/fs,0.1805371642112732,6.8187094,6.9500055,1626.7899558160113,2508.1682994425573,0.13129628,881.378343626546,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sm/fs,0.12612895667552948,7.0693955,7.1730585,1590.6678083666325,2452.019664165272,0.10366273,861.3518557986395,False,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.39561477303504944,16.82671,17.092373,25.000000000000068,15671.912930874261,0.26566422,15646.912930874261,True,5.042766571044922,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071136.wav,sb/spc,0.4651211202144623,16.837812,17.096073,25.000000000000068,15874.594781325202,0.25826204,15849.594781325202,True,5.053869247436523,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/ppc,0.4973159432411194,0.001406461,0.3572551,7880.593484143525,13677.38784718424,0.3558486,5796.794363040715,True,1.6575895547866821,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/spc,0.5079997181892395,1.8377109,2.0052085,25.000000000000068,16892.875419332526,0.16749752,16867.875419332526,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/spc,0.1352512091398239,1.8420099,1.9790523,25.000000000000068,16429.41797880722,0.13704246,16404.41797880722,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/ppc,0.3597787916660309,8.568233,8.868209,8085.095841265983,12543.178529945602,0.2999761,4458.082688679619,True,4.892024993896484,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/spc,0.11746461689472198,15.50814,15.75469,222.46360569262274,15582.292429083505,0.2465508,15359.828823390882,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/ppc,0.35616955161094666,17.168087,17.455294,4440.248549084675,12619.263602324052,0.28720737,8179.015053239377,False,13.4918794631958,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/spc,0.21318170428276062,20.194063,20.41731,221.61370597342557,17584.73345697974,0.22324777,17363.119751006314,True,inf,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/ppc,0.22465264797210693,35.170593,35.37217,4570.218788195862,12636.757244762313,0.2015748,8066.538456566452,False,31.494384765625,sin fila,,
train,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240420_071523.wav,sb/ppc,0.19508613646030426,35.175224,35.35927,4538.6236854278495,12611.999132075618,0.18404531,8073.3754466477685,False,31.49901580810547,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/ppc,0.5078052282333374,4.5952663,4.8618646,4957.243163313799,13758.397283656792,0.2665986,8801.154120342992,False,1.1210103034973145,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.33285677433013916,4.609496,4.8551197,4910.801239399671,14190.103071414413,0.24562365,9279.301832014742,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.17770728468894958,5.2959223,5.593088,4858.329561000666,14907.761654721548,0.29716587,10049.432093720881,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.14747458696365356,6.9923377,7.243906,5033.976737530672,15079.635161384866,0.25156832,10045.658423854195,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/pcc,0.26953932642936707,9.115974,10.373656,5390.303760653664,11260.242695638404,1.2576816,5869.938934984741,True,2.095738410949707,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/pcc,0.3288692831993103,9.367069,10.463853,5088.721259836399,11729.583098580953,1.0967832,6640.861838744554,True,2.3468332290649414,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.32728248834609985,10.325111,10.5,2645.1844475511866,15619.394912172413,0.17488897,12974.210464621226,False,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.29102417826652527,10.3260145,10.681257,3917.3726342059786,13704.340434402116,0.35524285,9786.967800196138,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/ppc,0.14170245826244354,10.501055,10.74984,4224.552012658806,15581.95798369195,0.24878472,11357.405971033142,False,0.1466350555419922,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/spc,0.24923428893089294,11.274307,11.589005,641.676503618652,16971.275147898865,0.31469822,16329.598644280213,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/spc,0.38556262850761414,11.277319,11.590063,502.53438838991167,16815.967608764782,0.31274396,16313.43322037487,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.16556715965270996,12.001289,12.446963,801.1464664160723,16136.876950680213,0.44567418,15335.73048426414,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.3254411816596985,12.540041,13.206255,5943.3566244077365,16265.921278145084,0.6662142,10322.564653737347,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.15519385039806366,15.416491,15.704155,4864.359953278719,11170.58617933985,0.28766486,6306.2262260611315,False,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.5981113910675049,16.38966,16.677189,4396.194482491793,13805.587803602557,0.2875285,9409.393321110765,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.26937928795814514,16.397268,16.5,1721.6842194473415,16474.584506029223,0.10273218,14752.900286581882,False,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.4723832309246063,17.39133,17.690994,4715.6046586559,15028.868440390843,0.2996621,10313.263781734942,True,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/pcc,0.3116051256656647,19.535591,20.829782,5297.730868882845,13259.067513286718,1.2941916,7961.336644403873,False,12.515355110168457,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/ppc,0.25615552067756653,20.170073,20.836687,6680.134278661038,11101.814109603265,0.66661406,4421.679830942227,False,0.17937088012695312,en revisión,sb/,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sm/cc,0.4159521162509918,20.38127,20.454285,627.5306590974013,1870.979533051075,0.0730167,1243.4488739536737,False,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/sc,0.13277113437652588,21.0,21.115465,1129.0824374091244,16084.598053465408,0.11546546,14955.515616056284,False,inf,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/pcc,0.19134782254695892,21.8132,23.029438,3788.404151162363,14138.924255017879,1.2162377,10350.520103855515,False,14.792963981628418,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sb/pcc,0.15867558121681213,21.837187,22.48958,2537.81348900987,14403.925069044282,0.6523944,11866.111580034412,False,14.816950798034668,sin fila,,
val,/home/fcandia/tesis-primate/data/raw/bolivian_squirrel_monkey__SB/20240430_165406.wav,sm/cc,0.17537707090377808,22.232948,22.33478,200.64140582828747,3033.5041061534926,0.1018306,2832.862700325205,True,inf,sin fila,,
